#block-time,bootstrap-length
8.700000000000001,861.0000210767237
8.8,886.0000099000221
8.9,888.000002396721
9,898.0000004595386
9.1,916.0000045453974
9.200000000000001,917.0000052557244
9.3,927.0000001519817
9.4,931.0000089271373
9.5,945.0000210345225
9.600000000000001,936.0000505724818
9.700000000000001,954.0000108586785
9.8,971.0000014606469
9.9,963.0000060756198
10,981.0000134250179
10.100000000000001,992.0000113777025
10.200000000000001,991.00000796718
10.3,1011.0000056539668
10.4,988.000046159295
10.5,1023.0000103150757
10.600000000000001,1032.0000139528195
10.700000000000001,1031.000000150154
10.8,1039.0000050360563
10.9,1047.0000071081095
11,1052.0000026093717
11.100000000000001,1072.0000171278757
11.200000000000001,1069.00001330253
11.3,1084.0000395479062
11.4,1079.0000129895839
11.5,1093.0000040404068
11.600000000000001,1108.0000109724915
11.700000000000001,1116.0000080524946
11.8,1115.0000104552114
11.9,1142.000002621618
12,1146.000001064351
12.100000000000001,1150.0000112263276
12.200000000000001,1151.0000151679228
12.3,1166.0000219843407
12.4,1177.0000062127679
12.5,1180.0000028180007
12.600000000000001,1184.000012666245
12.700000000000001,1194.0000100737564
12.8,1208.0000242334886
12.9,1204.0000008054512
13,1220.0000016147212
13.100000000000001,1237.0000000703076
13.200000000000001,1261.0000321927976
13.3,1254.0000057993198
13.4,1249.0000076647266
13.5,1260.0000026665964
13.600000000000001,1285.0000019826844
13.700000000000001,1286.000016301323
13.8,1291.0000199210658
13.9,1321.0000180317625
14,1292.0000140460043
14.100000000000001,1324.0000005695529
14.200000000000001,1310.0000012711282
14.3,1332.000014461912
14.4,1341.0000001986712
14.5,1347.0000009210432
14.600000000000001,1353.000000029456
14.700000000000001,1355.0000132603595
14.8,1372.000019424423
14.9,1389.0000240424602
15,1404.0000130259634
15.100000000000001,1409.0000122294202
15.200000000000001,1423.0000118562589
15.3,1416.0000395992197
15.4,1434.0000178284731
15.5,1430.000010228288
15.600000000000001,1451.000019565731
15.700000000000001,1453.0000116572462
15.8,1452.000036087914
15.9,1461.0000000881348
16,1470.0000146637644
16.1,1474.0000176351498
16.2,1481.0000126784878
16.3,1503.0000059456966
16.400000000000002,1505.0000098203727
16.5,1511.0000075922292
16.6,1524.0000069
16.7,1529.00001825633
16.8,1545.0000463952558
16.900000000000002,1559.0000345965714
17,1556.0000148733175
17.1,1550.0000081934568
17.2,1568.0000141578248
17.3,1573.0000255921086
17.400000000000002,1589.0000011079842
17.5,1586.000038447113
17.6,1592.000054858733
17.7,1609.000002473174
17.8,1614.0000038210433
17.900000000000002,1615.000030814443
18,1656.000043696328
18.1,1625.0000075794446
18.2,1674.000033172665
18.3,1673.0000501662648
18.400000000000002,1659.0000055235482
18.5,1677.0000406455247
18.6,1707.000028650895
18.7,1697.0000310075097
18.8,1713.0000366126785
18.900000000000002,1710.0000130705582
19,1729.0000359882747
19.1,1723.0000085858035
19.200000000000003,1754.0000071737436
19.3,1759.0000144573744
19.400000000000002,1744.0000016631734
19.5,1759.0000369771685
19.6,1770.0000552630975
19.700000000000003,1777.000041955812
19.8,1799.0000314946867
19.900000000000002,1769.0000514389558
20,1788.0000215831171
20.1,1783.000046533381
20.200000000000003,1823.0000153352985
20.3,1835.000002615794
20.400000000000002,1811.0000112059008
20.5,1829.0000152289686
20.6,1845.000035928032
20.700000000000003,1866.0000717221315
20.8,1870.0000072202286
20.900000000000002,1871.000008794722
21,1916.000024273236
21.1,1885.0000414401188
21.200000000000003,1910.0000521999004
21.3,1906.0000249088198
21.400000000000002,1894.0000082031204
21.5,1928.0000020931907
21.6,1944.0000518195918
21.700000000000003,1960.000049465391
21.8,1947.00001545713
21.900000000000002,1967.000007556817
22,1983.0000050416638
22.1,1959.0001100543923
22.200000000000003,1983.0000390671808
22.3,1971.0000089120083
22.400000000000002,2003.0000148882468
22.5,2005.0000345058352
22.6,2036.000014123649
22.700000000000003,2042.0000109051393
22.8,2038.0000295149975
22.900000000000002,2032.0000143105085
23,2027.00001045923
23.1,2044.0000006504972
23.200000000000003,2044.000073597871
23.3,2096.0000609507388
23.400000000000002,2072.000005355556
23.5,2092.00000391957
23.6,2099.000020917487
23.700000000000003,2094.0000389103798
23.8,2136.0000055969713
23.900000000000002,2130.0000150155633
24,2149.000004434749
24.1,2112.000000604043
24.200000000000003,2160.0000181408827
24.3,2118.0000004527715
24.400000000000002,2162.000028659572
24.5,2180.0000105978193
24.6,2193.0000006074038
24.700000000000003,2168.000035743913
24.8,2178.000001875821
24.900000000000002,2198.000003762289
25,2233.000039209772
